"Nombre","URL"
"Flailer","https://adnd2e.fandom.com/wiki/Flailer"
"Flame Linnorm","https://adnd2e.fandom.com/wiki/Flame_Linnorm"
"Flame Spirit","https://adnd2e.fandom.com/wiki/Flame_Spirit"
"Flame Swallow","https://adnd2e.fandom.com/wiki/Flame_Swallow"
"Flameskull","https://adnd2e.fandom.com/wiki/Flameskull"
"Flareater","https://adnd2e.fandom.com/wiki/Flareater"
"Flawder","https://adnd2e.fandom.com/wiki/Flawder"
"Fleas of Madness","https://adnd2e.fandom.com/wiki/Fleas_of_Madness"
"Flesh Golem (Ravenloft)","https://adnd2e.fandom.com/wiki/Flesh_Golem_(Ravenloft)"
"Floater","https://adnd2e.fandom.com/wiki/Floater"
"Floating Helm","https://adnd2e.fandom.com/wiki/Floating_Helm"
"Flow Barnacle","https://adnd2e.fandom.com/wiki/Flow_Barnacle"
"Flowfiend","https://adnd2e.fandom.com/wiki/Flowfiend"
"Flumph","https://adnd2e.fandom.com/wiki/Flumph"
"Flying Fingers","https://adnd2e.fandom.com/wiki/Flying_Fingers"
"Flying Snake","https://adnd2e.fandom.com/wiki/Flying_Snake"
"Focoid","https://adnd2e.fandom.com/wiki/Focoid"
"Fog Giant","https://adnd2e.fandom.com/wiki/Fog_Giant"
"Fogwarden","https://adnd2e.fandom.com/wiki/Fogwarden"
"Fomorian","https://adnd2e.fandom.com/wiki/Fomorian"
"Foo Creature (Creature)","https://adnd2e.fandom.com/wiki/Foo_Creature_(Creature)"
"Fordorran","https://adnd2e.fandom.com/wiki/Fordorran"
"Forest Linnorm","https://adnd2e.fandom.com/wiki/Forest_Linnorm"
"Forest Ray","https://adnd2e.fandom.com/wiki/Forest_Ray"
"Forgotten Realms Campaign Setting","https://adnd2e.fandom.com/wiki/Forgotten_Realms_Campaign_Setting"
"Formian","https://adnd2e.fandom.com/wiki/Formian"
"Fossergrim","https://adnd2e.fandom.com/wiki/Fossergrim"
"Foulwing","https://adnd2e.fandom.com/wiki/Foulwing"
"Fraal (Creature)","https://adnd2e.fandom.com/wiki/Fraal_(Creature)"
"Fractine","https://adnd2e.fandom.com/wiki/Fractine"
"Frelón","https://adnd2e.fandom.com/wiki/Frel%C3%B3n"
"Frog","https://adnd2e.fandom.com/wiki/Frog"
"Frog, Pigeontoad","https://adnd2e.fandom.com/wiki/Frog,_Pigeontoad"
"Froghemoth","https://adnd2e.fandom.com/wiki/Froghemoth"
"Frost","https://adnd2e.fandom.com/wiki/Frost"
"Frost Giant","https://adnd2e.fandom.com/wiki/Frost_Giant"
"Frost Linnorm","https://adnd2e.fandom.com/wiki/Frost_Linnorm"
"Frost Salamander","https://adnd2e.fandom.com/wiki/Frost_Salamander"
"Fumarandi (Greater Drake)","https://adnd2e.fandom.com/wiki/Fumarandi_(Greater_Drake)"
"Fundamental","https://adnd2e.fandom.com/wiki/Fundamental"
"Fungifolk","https://adnd2e.fandom.com/wiki/Fungifolk"
"Fungus","https://adnd2e.fandom.com/wiki/Fungus"
"Funno","https://adnd2e.fandom.com/wiki/Funno"
"Furies","https://adnd2e.fandom.com/wiki/Furies"
"Furnace Golem","https://adnd2e.fandom.com/wiki/Furnace_Golem"
"Fyrefly","https://adnd2e.fandom.com/wiki/Fyrefly"
"Gacholoth","https://adnd2e.fandom.com/wiki/Gacholoth"
"Gadabout","https://adnd2e.fandom.com/wiki/Gadabout"
"Gahonga","https://adnd2e.fandom.com/wiki/Gahonga"
"Gaj","https://adnd2e.fandom.com/wiki/Gaj"
"Gaki","https://adnd2e.fandom.com/wiki/Gaki"
"Galeb Duhr","https://adnd2e.fandom.com/wiki/Galeb_Duhr"
"Gambado","https://adnd2e.fandom.com/wiki/Gambado"
"Gammaroid","https://adnd2e.fandom.com/wiki/Gammaroid"
"Garbug","https://adnd2e.fandom.com/wiki/Garbug"
"Gargantua","https://adnd2e.fandom.com/wiki/Gargantua"
"Gargantua (Mystara)","https://adnd2e.fandom.com/wiki/Gargantua_(Mystara)"
"Gargantuan Praying Mantis","https://adnd2e.fandom.com/wiki/Gargantuan_Praying_Mantis"
"Gargouille","https://adnd2e.fandom.com/wiki/Gargouille"
"Gargoyle (MM)","https://adnd2e.fandom.com/wiki/Gargoyle_(MM)"
"Gargoyle II","https://adnd2e.fandom.com/wiki/Gargoyle_II"
"Garigal","https://adnd2e.fandom.com/wiki/Garigal"
"Garm","https://adnd2e.fandom.com/wiki/Garm"
"Garmorm","https://adnd2e.fandom.com/wiki/Garmorm"
"Garradalaigh","https://adnd2e.fandom.com/wiki/Garradalaigh"
"Gastropoda and Clitellata","https://adnd2e.fandom.com/wiki/Gastropoda_and_Clitellata"
"Gaund","https://adnd2e.fandom.com/wiki/Gaund"
"Gauth","https://adnd2e.fandom.com/wiki/Gauth"
"Gautiere","https://adnd2e.fandom.com/wiki/Gautiere"
"Gear Spirit","https://adnd2e.fandom.com/wiki/Gear_Spirit"
"Geckonid","https://adnd2e.fandom.com/wiki/Geckonid"
"Gehreleth","https://adnd2e.fandom.com/wiki/Gehreleth"
"Geist","https://adnd2e.fandom.com/wiki/Geist"
"Gelatinous Stalker","https://adnd2e.fandom.com/wiki/Gelatinous_Stalker"
"Gello Monster","https://adnd2e.fandom.com/wiki/Gello_Monster"
"Gelugon","https://adnd2e.fandom.com/wiki/Gelugon"
"Gem Dragon","https://adnd2e.fandom.com/wiki/Gem_Dragon"
"Gemstone Golem","https://adnd2e.fandom.com/wiki/Gemstone_Golem"
"Gen","https://adnd2e.fandom.com/wiki/Gen"
"Genie","https://adnd2e.fandom.com/wiki/Genie"
"Genie (MM)","https://adnd2e.fandom.com/wiki/Genie_(MM)"
"Geonid","https://adnd2e.fandom.com/wiki/Geonid"
"Geyser Dragon","https://adnd2e.fandom.com/wiki/Geyser_Dragon"
"Ghaele","https://adnd2e.fandom.com/wiki/Ghaele"
"Ghaunadan","https://adnd2e.fandom.com/wiki/Ghaunadan"
"Ghost (Creature)","https://adnd2e.fandom.com/wiki/Ghost_(Creature)"
"Ghost Dragon","https://adnd2e.fandom.com/wiki/Ghost_Dragon"
"Ghost Mount","https://adnd2e.fandom.com/wiki/Ghost_Mount"
"Ghost Pack","https://adnd2e.fandom.com/wiki/Ghost_Pack"
"Ghostlight","https://adnd2e.fandom.com/wiki/Ghostlight"
"Ghostly Horde","https://adnd2e.fandom.com/wiki/Ghostly_Horde"
"Ghoul","https://adnd2e.fandom.com/wiki/Ghoul"
"Ghoul (Nehwon)","https://adnd2e.fandom.com/wiki/Ghoul_(Nehwon)"
"Ghoul Frog","https://adnd2e.fandom.com/wiki/Ghoul_Frog"
"Ghoul Lord","https://adnd2e.fandom.com/wiki/Ghoul_Lord"
"Ghriest","https://adnd2e.fandom.com/wiki/Ghriest"
"Ghul","https://adnd2e.fandom.com/wiki/Ghul"
"Ghul-Kin","https://adnd2e.fandom.com/wiki/Ghul-Kin"
"Giant (Athas)","https://adnd2e.fandom.com/wiki/Giant_(Athas)"
"Giant (Cerilia)","https://adnd2e.fandom.com/wiki/Giant_(Cerilia)"
"Giant Ant","https://adnd2e.fandom.com/wiki/Giant_Ant"
"Giant Ant Lion","https://adnd2e.fandom.com/wiki/Giant_Ant_Lion"
"Giant Archerfish","https://adnd2e.fandom.com/wiki/Giant_Archerfish"
"Giant Beetle","https://adnd2e.fandom.com/wiki/Giant_Beetle"
"Giant Bladderwort","https://adnd2e.fandom.com/wiki/Giant_Bladderwort"
"Giant Butterwort","https://adnd2e.fandom.com/wiki/Giant_Butterwort"
"Giant Carp","https://adnd2e.fandom.com/wiki/Giant_Carp"
"Giant Clam","https://adnd2e.fandom.com/wiki/Giant_Clam"
"Giant Cobra","https://adnd2e.fandom.com/wiki/Giant_Cobra"
"Giant Crustacean","https://adnd2e.fandom.com/wiki/Giant_Crustacean"
"Giant Damselfish","https://adnd2e.fandom.com/wiki/Giant_Damselfish"
"Giant Dragonfly","https://adnd2e.fandom.com/wiki/Giant_Dragonfly"
"Giant Fish","https://adnd2e.fandom.com/wiki/Giant_Fish"
"Giant Iguana","https://adnd2e.fandom.com/wiki/Giant_Iguana"
"Giant Jellyfish","https://adnd2e.fandom.com/wiki/Giant_Jellyfish"
"Giant Jellyfish (Mystara)","https://adnd2e.fandom.com/wiki/Giant_Jellyfish_(Mystara)"
"Giant Mammal","https://adnd2e.fandom.com/wiki/Giant_Mammal"
"Giant Mason-Wasp","https://adnd2e.fandom.com/wiki/Giant_Mason-Wasp"
"Giant Moray Eel","https://adnd2e.fandom.com/wiki/Giant_Moray_Eel"
"Giant Nautilus","https://adnd2e.fandom.com/wiki/Giant_Nautilus"
"Giant Octopus","https://adnd2e.fandom.com/wiki/Giant_Octopus"
"Giant Rainbow Plant","https://adnd2e.fandom.com/wiki/Giant_Rainbow_Plant"
"Giant Scarab Beetle","https://adnd2e.fandom.com/wiki/Giant_Scarab_Beetle"
"Giant Sea Anemone","https://adnd2e.fandom.com/wiki/Giant_Sea_Anemone"
"Giant Sea Horse","https://adnd2e.fandom.com/wiki/Giant_Sea_Horse"
"Giant Skeleton","https://adnd2e.fandom.com/wiki/Giant_Skeleton"
"Giant Slug","https://adnd2e.fandom.com/wiki/Giant_Slug"
"Giant Space Hamster","https://adnd2e.fandom.com/wiki/Giant_Space_Hamster"
"Giant Squid","https://adnd2e.fandom.com/wiki/Giant_Squid"
"Giant Starfish","https://adnd2e.fandom.com/wiki/Giant_Starfish"
"Giant Strider","https://adnd2e.fandom.com/wiki/Giant_Strider"
"Giant Sunstar","https://adnd2e.fandom.com/wiki/Giant_Sunstar"
"Giant Toad","https://adnd2e.fandom.com/wiki/Giant_Toad"
"Giant Turtle","https://adnd2e.fandom.com/wiki/Giant_Turtle"
"Giant Waterwheel Plant","https://adnd2e.fandom.com/wiki/Giant_Waterwheel_Plant"
"Giant Worm","https://adnd2e.fandom.com/wiki/Giant_Worm"
"Gibbering Mouther","https://adnd2e.fandom.com/wiki/Gibbering_Mouther"
"Gibberling (Creature)","https://adnd2e.fandom.com/wiki/Gibberling_(Creature)"
"Giff (Creature)","https://adnd2e.fandom.com/wiki/Giff_(Creature)"
"Gigantes","https://adnd2e.fandom.com/wiki/Gigantes"
"Gingwatzim (Creature)","https://adnd2e.fandom.com/wiki/Gingwatzim_(Creature)"
"Gith","https://adnd2e.fandom.com/wiki/Gith"
"Gith Pirate","https://adnd2e.fandom.com/wiki/Gith_Pirate"
"Githyanki (Creature)","https://adnd2e.fandom.com/wiki/Githyanki_(Creature)"
"Githzerai (Creature)","https://adnd2e.fandom.com/wiki/Githzerai_(Creature)"
"Gk'lok-Lok (Creature)","https://adnd2e.fandom.com/wiki/Gk'lok-Lok_(Creature)"
"Glabrezu","https://adnd2e.fandom.com/wiki/Glabrezu"
"Gladiator Lizard","https://adnd2e.fandom.com/wiki/Gladiator_Lizard"
"Glass and Gargoyle Golem","https://adnd2e.fandom.com/wiki/Glass_and_Gargoyle_Golem"
"Glomus","https://adnd2e.fandom.com/wiki/Glomus"
"Gloom Raven","https://adnd2e.fandom.com/wiki/Gloom_Raven"
"Gloomwing","https://adnd2e.fandom.com/wiki/Gloomwing"
"Glouras","https://adnd2e.fandom.com/wiki/Glouras"
"Gnasher","https://adnd2e.fandom.com/wiki/Gnasher"
"Gnoat","https://adnd2e.fandom.com/wiki/Gnoat"
"Gnoll (Creature)","https://adnd2e.fandom.com/wiki/Gnoll_(Creature)"
"Gnome (MM)","https://adnd2e.fandom.com/wiki/Gnome_(MM)"
"Gnome Vampire","https://adnd2e.fandom.com/wiki/Gnome_Vampire"
"Goatman","https://adnd2e.fandom.com/wiki/Goatman"
"Goblin (Cerilia)","https://adnd2e.fandom.com/wiki/Goblin_(Cerilia)"
"Goblin (Creature)","https://adnd2e.fandom.com/wiki/Goblin_(Creature)"
"Goblin Rat","https://adnd2e.fandom.com/wiki/Goblin_Rat"
"Goblin Spider","https://adnd2e.fandom.com/wiki/Goblin_Spider"
"Goblin Vampire","https://adnd2e.fandom.com/wiki/Goblin_Vampire"
"Goblyn","https://adnd2e.fandom.com/wiki/Goblyn"
"Gohei P'oh","https://adnd2e.fandom.com/wiki/Gohei_P'oh"
"Gohlbrorn","https://adnd2e.fandom.com/wiki/Gohlbrorn"
"Gold Dragon (Creature)","https://adnd2e.fandom.com/wiki/Gold_Dragon_(Creature)"
"Golden Ammonite","https://adnd2e.fandom.com/wiki/Golden_Ammonite"
"Golem","https://adnd2e.fandom.com/wiki/Golem"
"Golem (Athas)","https://adnd2e.fandom.com/wiki/Golem_(Athas)"
"Golem (Mystara) I","https://adnd2e.fandom.com/wiki/Golem_(Mystara)_I"
"Golem (Mystara) II","https://adnd2e.fandom.com/wiki/Golem_(Mystara)_II"
"Golem (Mystara) III","https://adnd2e.fandom.com/wiki/Golem_(Mystara)_III"
"Golem (Savage Coast)","https://adnd2e.fandom.com/wiki/Golem_(Savage_Coast)"
"Golem, General","https://adnd2e.fandom.com/wiki/Golem,_General"
"Golem, Stone Variants","https://adnd2e.fandom.com/wiki/Golem,_Stone_Variants"
"Golems, General Information (Ravenloft)","https://adnd2e.fandom.com/wiki/Golems,_General_Information_(Ravenloft)"
"Gonnlingdaah","https://adnd2e.fandom.com/wiki/Gonnlingdaah"
"Goop Ghoul","https://adnd2e.fandom.com/wiki/Goop_Ghoul"
"Goose","https://adnd2e.fandom.com/wiki/Goose"
"Gorak","https://adnd2e.fandom.com/wiki/Gorak"
"Gorbel","https://adnd2e.fandom.com/wiki/Gorbel"
"Gorgimera","https://adnd2e.fandom.com/wiki/Gorgimera"
"Gorgon","https://adnd2e.fandom.com/wiki/Gorgon"
"Goristro","https://adnd2e.fandom.com/wiki/Goristro"
"Gorse","https://adnd2e.fandom.com/wiki/Gorse"
"Gorynych","https://adnd2e.fandom.com/wiki/Gorynych"
"Gossamer (Ravenloft)","https://adnd2e.fandom.com/wiki/Gossamer_(Ravenloft)"
"Gossamer (Spelljammer)","https://adnd2e.fandom.com/wiki/Gossamer_(Spelljammer)"
"Grain Nymph","https://adnd2e.fandom.com/wiki/Grain_Nymph"
"Grav","https://adnd2e.fandom.com/wiki/Grav"
"Gravislayer","https://adnd2e.fandom.com/wiki/Gravislayer"
"Gray Linnorm","https://adnd2e.fandom.com/wiki/Gray_Linnorm"
"Gray Philosopher","https://adnd2e.fandom.com/wiki/Gray_Philosopher"
"Gray Troll","https://adnd2e.fandom.com/wiki/Gray_Troll"
"Gray Unicorn","https://adnd2e.fandom.com/wiki/Gray_Unicorn"
"Great Cat","https://adnd2e.fandom.com/wiki/Great_Cat"
"Great Dreamer","https://adnd2e.fandom.com/wiki/Great_Dreamer"
"Great Ghul","https://adnd2e.fandom.com/wiki/Great_Ghul"
"Great Spirit","https://adnd2e.fandom.com/wiki/Great_Spirit"
"Greater Air Elemental","https://adnd2e.fandom.com/wiki/Greater_Air_Elemental"
"Greater Animator","https://adnd2e.fandom.com/wiki/Greater_Animator"
"Greater Doppleganger","https://adnd2e.fandom.com/wiki/Greater_Doppleganger"
"Greater Earth Elemental","https://adnd2e.fandom.com/wiki/Greater_Earth_Elemental"
"Greater Fire Elemental","https://adnd2e.fandom.com/wiki/Greater_Fire_Elemental"
"Greater Gibbering Mouther","https://adnd2e.fandom.com/wiki/Greater_Gibbering_Mouther"
"Greater Golem","https://adnd2e.fandom.com/wiki/Greater_Golem"
"Greater Leucrotta","https://adnd2e.fandom.com/wiki/Greater_Leucrotta"
"Greater Mimic","https://adnd2e.fandom.com/wiki/Greater_Mimic"
"Greater Mummy","https://adnd2e.fandom.com/wiki/Greater_Mummy"
"Greater Raven","https://adnd2e.fandom.com/wiki/Greater_Raven"
"Greater Sea Hag","https://adnd2e.fandom.com/wiki/Greater_Sea_Hag"
"Greater Shedu (Savage Coast)","https://adnd2e.fandom.com/wiki/Greater_Shedu_(Savage_Coast)"
"Greater Treant","https://adnd2e.fandom.com/wiki/Greater_Treant"
"Greater Water Elemental","https://adnd2e.fandom.com/wiki/Greater_Water_Elemental"
"Greater Wolfwere","https://adnd2e.fandom.com/wiki/Greater_Wolfwere"
"Greatswan","https://adnd2e.fandom.com/wiki/Greatswan"
"Greelox","https://adnd2e.fandom.com/wiki/Greelox"
"Green Dragon (Creature)","https://adnd2e.fandom.com/wiki/Green_Dragon_(Creature)"
"Grell","https://adnd2e.fandom.com/wiki/Grell"
"Grell (MM)","https://adnd2e.fandom.com/wiki/Grell_(MM)"
"Grell, Colonial","https://adnd2e.fandom.com/wiki/Grell,_Colonial"
"Grell, Wild","https://adnd2e.fandom.com/wiki/Grell,_Wild"
"Gremishka","https://adnd2e.fandom.com/wiki/Gremishka"
"Gremlin (Creature)","https://adnd2e.fandom.com/wiki/Gremlin_(Creature)"
"Greyhawk Dragon","https://adnd2e.fandom.com/wiki/Greyhawk_Dragon"
"Griffon","https://adnd2e.fandom.com/wiki/Griffon"
"Grim","https://adnd2e.fandom.com/wiki/Grim"
"Grim Reaper","https://adnd2e.fandom.com/wiki/Grim_Reaper"
"Grimlock (Creature)","https://adnd2e.fandom.com/wiki/Grimlock_(Creature)"
"Grippli (Creature)","https://adnd2e.fandom.com/wiki/Grippli_(Creature)"
"Grist","https://adnd2e.fandom.com/wiki/Grist"
"Griveling","https://adnd2e.fandom.com/wiki/Griveling"
"Grommam (Creature)","https://adnd2e.fandom.com/wiki/Grommam_(Creature)"
"Grotesque","https://adnd2e.fandom.com/wiki/Grotesque"
"Groundling","https://adnd2e.fandom.com/wiki/Groundling"
"Growler","https://adnd2e.fandom.com/wiki/Growler"
"Grudgling","https://adnd2e.fandom.com/wiki/Grudgling"
"Grugach","https://adnd2e.fandom.com/wiki/Grugach"
"Grung","https://adnd2e.fandom.com/wiki/Grung"
"Grythok","https://adnd2e.fandom.com/wiki/Grythok"
"Guardgoyle","https://adnd2e.fandom.com/wiki/Guardgoyle"
"Guardian Spirit","https://adnd2e.fandom.com/wiki/Guardian_Spirit"
"Guardian Warrior","https://adnd2e.fandom.com/wiki/Guardian_Warrior"
"Guardinal","https://adnd2e.fandom.com/wiki/Guardinal"
"Gulguthydra","https://adnd2e.fandom.com/wiki/Gulguthydra"
"Gullion","https://adnd2e.fandom.com/wiki/Gullion"
"Gully Dwarf (Creature)","https://adnd2e.fandom.com/wiki/Gully_Dwarf_(Creature)"
"Gulper","https://adnd2e.fandom.com/wiki/Gulper"
"Gurik Cha'ahl","https://adnd2e.fandom.com/wiki/Gurik_Cha'ahl"
"Guttar","https://adnd2e.fandom.com/wiki/Guttar"
"Gyerian","https://adnd2e.fandom.com/wiki/Gyerian"
"Gyre","https://adnd2e.fandom.com/wiki/Gyre"
"Haagathga","https://adnd2e.fandom.com/wiki/Haagathga"
"Hadozee (Creature)","https://adnd2e.fandom.com/wiki/Hadozee_(Creature)"
"Hag","https://adnd2e.fandom.com/wiki/Hag"
"Hai Nu","https://adnd2e.fandom.com/wiki/Hai_Nu"
"Hai Riyo","https://adnd2e.fandom.com/wiki/Hai_Riyo"
"Hakeashar","https://adnd2e.fandom.com/wiki/Hakeashar"
"Half-Dragon","https://adnd2e.fandom.com/wiki/Half-Dragon"
"Half-Elf (MC4)","https://adnd2e.fandom.com/wiki/Half-Elf_(MC4)"
"Half-Giant","https://adnd2e.fandom.com/wiki/Half-Giant"
"Halfling (Anadian)","https://adnd2e.fandom.com/wiki/Halfling_(Anadian)"
"Halfling (Athas)","https://adnd2e.fandom.com/wiki/Halfling_(Athas)"
"Halfling (Creature)","https://adnd2e.fandom.com/wiki/Halfling_(Creature)"
"Halfling (Shadow World)","https://adnd2e.fandom.com/wiki/Halfling_(Shadow_World)"
"Halfling Vampire","https://adnd2e.fandom.com/wiki/Halfling_Vampire"
"Half-Ogre (Creature)","https://adnd2e.fandom.com/wiki/Half-Ogre_(Creature)"
"Hama","https://adnd2e.fandom.com/wiki/Hama"
"Hamadryad","https://adnd2e.fandom.com/wiki/Hamadryad"
"Hamatula","https://adnd2e.fandom.com/wiki/Hamatula"
"Hammer Golem","https://adnd2e.fandom.com/wiki/Hammer_Golem"
"Handmaiden of Takhisis","https://adnd2e.fandom.com/wiki/Handmaiden_of_Takhisis"
"Hannya (Japanese)","https://adnd2e.fandom.com/wiki/Hannya_(Japanese)"
"Hannya (Kara-Tur)","https://adnd2e.fandom.com/wiki/Hannya_(Kara-Tur)"
"Ha'pony","https://adnd2e.fandom.com/wiki/Ha'pony"
"Harginn","https://adnd2e.fandom.com/wiki/Harginn"
"Harpy","https://adnd2e.fandom.com/wiki/Harpy"
"Harrier","https://adnd2e.fandom.com/wiki/Harrier"
"Harrla","https://adnd2e.fandom.com/wiki/Harrla"
"Hatori","https://adnd2e.fandom.com/wiki/Hatori"
"Haun","https://adnd2e.fandom.com/wiki/Haun"
"Haundar","https://adnd2e.fandom.com/wiki/Haundar"
"Haunt","https://adnd2e.fandom.com/wiki/Haunt"
"Hawk","https://adnd2e.fandom.com/wiki/Hawk"
"H'Calos","https://adnd2e.fandom.com/wiki/H'Calos"
"Head Hunter","https://adnd2e.fandom.com/wiki/Head_Hunter"
"Headless Horseman","https://adnd2e.fandom.com/wiki/Headless_Horseman"
"Heart Tick","https://adnd2e.fandom.com/wiki/Heart_Tick"
"Hearth Fiend","https://adnd2e.fandom.com/wiki/Hearth_Fiend"
"Hebi-No-Onna","https://adnd2e.fandom.com/wiki/Hebi-No-Onna"
"Hecatoncheire","https://adnd2e.fandom.com/wiki/Hecatoncheire"
"Hej-kin","https://adnd2e.fandom.com/wiki/Hej-kin"
"Helborn","https://adnd2e.fandom.com/wiki/Helborn"
"Helian","https://adnd2e.fandom.com/wiki/Helian"
"Hell Hound","https://adnd2e.fandom.com/wiki/Hell_Hound"
"Helmed Horror","https://adnd2e.fandom.com/wiki/Helmed_Horror"
"Hendar","https://adnd2e.fandom.com/wiki/Hendar"
"Hengeyokai","https://adnd2e.fandom.com/wiki/Hengeyokai"
"Hephaeston","https://adnd2e.fandom.com/wiki/Hephaeston"
"Heraldic Servant","https://adnd2e.fandom.com/wiki/Heraldic_Servant"
"Heraldic Servant I","https://adnd2e.fandom.com/wiki/Heraldic_Servant_I"
"Heraldic Servant II","https://adnd2e.fandom.com/wiki/Heraldic_Servant_II"
"Heraldic Servant III","https://adnd2e.fandom.com/wiki/Heraldic_Servant_III"
"Heraldic Servant IV","https://adnd2e.fandom.com/wiki/Heraldic_Servant_IV"
"Heraldic Servant V","https://adnd2e.fandom.com/wiki/Heraldic_Servant_V"
"Heraldic Servant, General","https://adnd2e.fandom.com/wiki/Heraldic_Servant,_General"
"Herathian Voat","https://adnd2e.fandom.com/wiki/Herathian_Voat"
"Herd Animal (Athas)","https://adnd2e.fandom.com/wiki/Herd_Animal_(Athas)"
"Herd Mammal","https://adnd2e.fandom.com/wiki/Herd_Mammal"
"Herd Mammal II","https://adnd2e.fandom.com/wiki/Herd_Mammal_II"
"Herex","https://adnd2e.fandom.com/wiki/Herex"
"Hero Spirit","https://adnd2e.fandom.com/wiki/Hero_Spirit"
"Heroic Spirit","https://adnd2e.fandom.com/wiki/Heroic_Spirit"
"Heucuva","https://adnd2e.fandom.com/wiki/Heucuva"
"Heway","https://adnd2e.fandom.com/wiki/Heway"
"Hezrou","https://adnd2e.fandom.com/wiki/Hezrou"
"Hide (Fish)","https://adnd2e.fandom.com/wiki/Hide_(Fish)"
"High Ogre","https://adnd2e.fandom.com/wiki/High_Ogre"
"Hill Dwarf (Krynn)","https://adnd2e.fandom.com/wiki/Hill_Dwarf_(Krynn)"
"Hill Giant","https://adnd2e.fandom.com/wiki/Hill_Giant"
"Hippocampus","https://adnd2e.fandom.com/wiki/Hippocampus"
"Hippogriff","https://adnd2e.fandom.com/wiki/Hippogriff"
"Histachii","https://adnd2e.fandom.com/wiki/Histachii"
"Hive Mother","https://adnd2e.fandom.com/wiki/Hive_Mother"
"Hivebrood","https://adnd2e.fandom.com/wiki/Hivebrood"
"Hobgoblin (Creature)","https://adnd2e.fandom.com/wiki/Hobgoblin_(Creature)"
"Holbag","https://adnd2e.fandom.com/wiki/Holbag"
"Hollyphant","https://adnd2e.fandom.com/wiki/Hollyphant"
"Holstein","https://adnd2e.fandom.com/wiki/Holstein"
"Homonculous","https://adnd2e.fandom.com/wiki/Homonculous"
"Hook Horror","https://adnd2e.fandom.com/wiki/Hook_Horror"
"Hook Spider","https://adnd2e.fandom.com/wiki/Hook_Spider"
"Horag","https://adnd2e.fandom.com/wiki/Horag"
"Horax","https://adnd2e.fandom.com/wiki/Horax"
"Horde","https://adnd2e.fandom.com/wiki/Horde"
"Hordling","https://adnd2e.fandom.com/wiki/Hordling"
"Horg","https://adnd2e.fandom.com/wiki/Horg"
"Horgar","https://adnd2e.fandom.com/wiki/Horgar"
"Hornet","https://adnd2e.fandom.com/wiki/Hornet"
"Horse","https://adnd2e.fandom.com/wiki/Horse"
"Horse (Endless Waste)","https://adnd2e.fandom.com/wiki/Horse_(Endless_Waste)"
"Hound of Ill-Omen","https://adnd2e.fandom.com/wiki/Hound_of_Ill-Omen"
"Hound of Kyuss","https://adnd2e.fandom.com/wiki/Hound_of_Kyuss"
"Hound of Law","https://adnd2e.fandom.com/wiki/Hound_of_Law"
"House Hunter","https://adnd2e.fandom.com/wiki/House_Hunter"
"Household Animal","https://adnd2e.fandom.com/wiki/Household_Animal"
"Howler","https://adnd2e.fandom.com/wiki/Howler"
"Hsiao","https://adnd2e.fandom.com/wiki/Hsiao"
"Hsing-sing","https://adnd2e.fandom.com/wiki/Hsing-sing"
"Hu Hsien","https://adnd2e.fandom.com/wiki/Hu_Hsien"
"Human (Abber Nomads)","https://adnd2e.fandom.com/wiki/Human_(Abber_Nomads)"
"Human (Abber Shaman)","https://adnd2e.fandom.com/wiki/Human_(Abber_Shaman)"
"Human (Amazon)","https://adnd2e.fandom.com/wiki/Human_(Amazon)"
"Human (Athas)","https://adnd2e.fandom.com/wiki/Human_(Athas)"
"Human (Cerilia)","https://adnd2e.fandom.com/wiki/Human_(Cerilia)"
"Human (Dragon-Slayer)","https://adnd2e.fandom.com/wiki/Human_(Dragon-Slayer)"
"Human (Draxans)","https://adnd2e.fandom.com/wiki/Human_(Draxans)"
"Human (Ka'Ardani)","https://adnd2e.fandom.com/wiki/Human_(Ka'Ardani)"
"Human (Kara-Tur)","https://adnd2e.fandom.com/wiki/Human_(Kara-Tur)"
"Human (Krynn)","https://adnd2e.fandom.com/wiki/Human_(Krynn)"
"Human (Lost Ones & Madmen)","https://adnd2e.fandom.com/wiki/Human_(Lost_Ones_&_Madmen)"
"Human (MM)","https://adnd2e.fandom.com/wiki/Human_(MM)"
"Human (Pygmy)","https://adnd2e.fandom.com/wiki/Human_(Pygmy)"
"Human (Wonderseeker)","https://adnd2e.fandom.com/wiki/Human_(Wonderseeker)"
"Hummerfly","https://adnd2e.fandom.com/wiki/Hummerfly"
"Hunting Cactus","https://adnd2e.fandom.com/wiki/Hunting_Cactus"
"Huptzeen","https://adnd2e.fandom.com/wiki/Huptzeen"
"Hurdu","https://adnd2e.fandom.com/wiki/Hurdu"
"Hurwaet (Creature)","https://adnd2e.fandom.com/wiki/Hurwaet_(Creature)"
"Hutaakan","https://adnd2e.fandom.com/wiki/Hutaakan"
"Hybsil","https://adnd2e.fandom.com/wiki/Hybsil"
"Hydden","https://adnd2e.fandom.com/wiki/Hydden"
"Hydra (Creature)","https://adnd2e.fandom.com/wiki/Hydra_(Creature)"
"Hydroloth","https://adnd2e.fandom.com/wiki/Hydroloth"
"Hyena","https://adnd2e.fandom.com/wiki/Hyena"
"Hypnos","https://adnd2e.fandom.com/wiki/Hypnos"
"Ibrandlin","https://adnd2e.fandom.com/wiki/Ibrandlin"
"Ice Bear","https://adnd2e.fandom.com/wiki/Ice_Bear"
"Ice Gnome","https://adnd2e.fandom.com/wiki/Ice_Gnome"
